Age,Income,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
0.006790598864620078,0.010660119744247501,0.01416275481529547,0.017083141770825292,0.010415686541991244,0.01837892225434662,0.0037458023052271442,0.0041817848425155955,0.018252769911009725,0.016167464955834272,0.010542542180981463,0.012574499747668302,0.007736858667781973,0.011942054429810795
0.006790598864620078,0.003573329012199496,0.005635348904083191,0.012602670857492676,0.01485349281338499,0.006256654384458424,0.01671077014050402,0.0017417744888685444,0.0044661032760981234,0.01818839807531356,0.012651050617177754,0.010478749789723584,0.009356653939949715,0.011942054429810795
0.00994337690890797,0.015822949508402923,0.011532052207904847,0.01423458283645808,0.0018742349352648853,0.005083531687372469,0.016209531437162267,0.010763626936603394,0.005436995292641194,0.016167464955834272,0.010542542180981463,0.008382999831778868,0.011470954018764818,0.011942054429810795
0.012853633565173718,0.007798197629460734,0.0029563063559629632,0.012077408280316957,0.015343778254090949,0.003128327192229212,0.015495614154116391,0.01809010202235549,0.015728450667997742,0.008083732477917136,0.0021085084361962925,0.004191499915889434,0.010972555473482436,0.011942054429810795
0.0138237191172623,0.017958739303061598,0.00798054241264957,0.007749599981338469,0.010385802979034376,0.00782081798057303,0.013414654314742452,0.003129978850535685,0.013592488231602985,0.016167464955834272,0.01686806748957034,0.002095749957944717,0.012642969347905418,0.011942054429810795
0.00994337690890797,0.004730481697217451,0.0008342995228632783,0.0046263957465588245,0.00904308753035123,0.017205799557260665,0.012680075395633017,0.0028583742625475114,0.006407887309184264,0.0,0.0021085084361962925,0.002095749957944717,0.01742058665307325,0.0
0.004850427760442913,0.0028160560440339956,0.004364424344893461,0.017672163033662897,0.002958383334215054,0.0003910408990286515,0.006345134100964406,0.0056514930592942245,0.014951737054763284,0.0070732659181774946,0.01686806748957034,0.016765999663557737,0.012662438041080512,0.011942054429810795
0.009458334132863679,0.008609544281040028,0.0016356240426163577,0.010110996426408874,0.014305362836248088,0.012122267869888195,0.007321270117436605,0.012880496956908662,0.01611680747461497,0.01818839807531356,0.010542542180981463,0.004191499915889434,0.013484016893069438,0.011942054429810795
0.004607906372420767,0.014169236257393117,0.007658992305902888,0.009490142408572728,0.0033105980301748454,0.0027372862932005604,0.0056933731826922535,0.010716553053214176,0.017864413104392494,0.008083732477917136,0.00843403374478517,0.012574499747668302,0.008651887247011346,0.011942054429810795
0.00994337690890797,0.00844285732390956,0.016422454500680934,0.018969637783721828,0.004412132781234771,0.013686431466002801,0.017911935144987647,0.0024052074353378894,0.006990422519110107,0.0070732659181774946,0.014759559053374047,0.006287249873834151,0.014188783586007806,0.011942054429810795
0.014793804669350883,0.010667723855977565,0.007469486388492808,0.007701571480524183,0.003225212020193952,0.009776022475716286,0.012233405259895642,0.008774691892300327,0.007961314535653177,0.0050523327986982105,0.0021085084361962925,0.012574499747668302,0.006428562486415721,0.011942054429810795
0.011398505237040845,0.014391445300171677,0.01620309594909772,0.016356286026336746,0.0010664650314139027,0.014077472365031454,0.017673208915687962,0.0018664377154651668,0.012233239408442688,0.014146531836354989,0.0,0.010478749789723584,0.010069208110158118,0.011942054429810795
0.01333867634121801,0.0069506409220239885,0.012831711245761787,0.016507565540614964,0.012870695469054038,0.005474572586401121,0.006283929607792822,0.016313010590233903,0.018252769911009725,0.014146531836354989,0.012651050617177754,0.01886174962150245,0.00774464614505201,0.011942054429810795
0.004607906372420767,0.008719743551032872,0.010002632388623235,0.004917387663737409,0.005826580820899228,0.012904349667945498,0.012018485395857544,0.0026058992103170442,0.0034952112595550535,0.0050523327986982105,0.010542542180981463,0.006287249873834151,0.005517427645821367,0.011942054429810795
0.009215812744841534,0.014552338648364952,0.004754488852488853,0.0023803913960418494,0.003640348007485721,0.00782081798057303,0.014279034625496333,0.009308371014060766,0.00427192487278951,0.014146531836354989,0.006325525308588877,0.004191499915889434,0.006085913486534084,0.011942054429810795
0.01212606940110728,0.017406535951235463,0.017945493707759642,0.018592596743743996,0.0067115031599490355,0.008602899778630333,0.003378313918034317,0.010029166795922934,0.013592488231602985,0.017177931515573914,0.006325525308588877,0.006287249873834151,0.00867135594018644,0.011942054429810795
0.0070331202526422235,0.009489207238003715,0.0012377785951413805,0.008474040521197185,0.009937748524588865,0.003128327192229212,0.012769342504275043,0.010391038029902272,0.0009708920165430704,0.0050523327986982105,0.010542542180981463,0.002095749957944717,0.0005022922839174003,0.0
0.009458334132863679,0.011866156004673016,0.013455678479366058,0.0006755802494755775,0.010015703271168007,0.015250595062117407,0.00459823905646097,0.01184547744393833,0.01902948352424418,0.017177931515573914,0.012651050617177754,0.002095749957944717,0.010466369450930017,0.011942054429810795
0.014793804669350883,0.0033251694293897622,0.012153003892777226,0.009819951637752925,0.007562113438876806,0.009776022475716286,0.0072078322878088895,0.013546508915302825,0.017864413104392494,0.017177931515573914,0.0021085084361962925,0.006287249873834151,0.0002647742271812653,0.011942054429810795
0.010185898296930116,0.016676903325707818,0.0086842733079432,0.012033948497164292,0.009862953441958044,0.01642371775920336,0.013576658646584378,0.000714823615365844,0.01048563377866516,0.01818839807531356,0.012651050617177754,0.004191499915889434,0.011988821257222292,0.011942054429810795
0.01600641160946161,0.008750039297766939,0.004820500470756418,0.014919886106191065,0.008645478866104174,0.00821185887960168,0.009045631480604511,0.0012035656288268215,0.01475755865145467,0.0191988646350532,0.018976575925766632,0.008382999831778868,0.0039365697600038125,0.011942054429810795
0.010670941072974408,0.013032361203655335,0.008485125844993766,0.017991104667133943,0.015766219417801625,0.004692490788343818,0.01694116475529699,0.011889582173177607,0.007378779325727335,0.012125598716875704,0.012651050617177754,0.0,0.0035471958965019516,0.011942054429810795
0.014308761893306592,0.005305738784606162,0.016994888017681113,0.017479924944285404,0.0014814418457401097,0.009384981576687636,0.005781995745436521,0.003986752665103873,0.004660281679406738,0.010104665597396421,0.010542542180981463,0.012574499747668302,0.01823437802779214,0.011942054429810795
0.010913462460996554,0.013250345739917192,0.016301778267783156,0.01793945018581684,0.016583351043123296,0.002346245394171909,0.004347284675534162,0.015943857388043464,0.018835305120935567,0.014146531836354989,0.004217016872392585,0.006287249873834151,0.0018183759425536897,0.011942054429810795
0.008003205804730806,0.015414982879075636,0.018315568589433038,0.0012260275487439936,0.005341527989981369,0.010167063374744939,0.00735700517703133,0.012183313918815518,0.015922629071306354,0.0050523327986982105,0.014759559053374047,0.010478749789723584,0.002542611328667151,0.011942054429810795
0.00776068441670866,0.015444795825064937,0.006119308341885813,0.013736079573944621,0.013949071264641455,0.005474572586401121,0.015804853842487577,0.018677867937539804,0.0005825352099258422,0.010104665597396421,0.0,0.002095749957944717,0.009457891144460199,0.011942054429810795
0.01552136883341732,0.013822585322651116,0.0076460054091699245,0.004791997084086526,0.008243768582824924,0.004301449889315166,0.01573102387487518,0.014032775760826097,0.016893521087849424,0.003031399679218926,0.014759559053374047,0.006287249873834151,0.0041507253849298355,0.011942054429810795
0.016491454385505904,0.014783117404363109,0.0005549087974263199,0.004086925784637448,0.006249673181215292,0.017205799557260665,0.00788436643760031,0.0023041228430046965,0.006213708905875651,0.014146531836354989,0.012651050617177754,0.008382999831778868,0.0010006908291997822,0.011942054429810795
0.014793804669350883,0.018008829880331072,0.01834576615929486,0.015365884818124119,0.01203192153453923,0.012513308768916848,0.015114242367980509,0.0037812522659561244,0.012621596215059915,0.01515699839609463,0.0021085084361962925,0.010478749789723584,0.018335615232302625,0.011942054429810795
0.01673397577352805,0.017119510908472066,0.006535037828286001,0.008312666299540982,0.0147974962570718,0.00782081798057303,0.003100125021229009,0.0014913027805305943,0.00019417840330861408,0.013136065276615348,0.0,0.0,0.011233435962028682,0.011942054429810795
0.004850427760442913,0.006944847313086796,0.00797439558867891,0.017506236279491202,0.009052469539501867,0.009384981576687636,0.0019482556096961912,0.0142751848103465,0.002524319243011983,0.004041866238958568,0.014759559053374047,0.006287249873834151,0.0057471582252874645,0.011942054429810795
0.013096154953195863,0.0031180479098851404,0.017669234703022365,0.0014157988949086713,0.0093517890397175,0.015250595062117407,0.016016259240449644,0.0029686688338934003,0.00951474176212209,0.014146531836354989,0.006325525308588877,0.002095749957944717,0.012627394393365344,0.011942054429810795
0.016491454385505904,0.017247211705462676,0.010331201981355825,0.015400162799611792,0.002008170500984925,0.017987881355317967,0.016168343702279153,0.012850564780551577,0.0019417840330861408,0.00909419903765678,0.018976575925766632,0.01886174962150245,0.013678703824820369,0.011942054429810795
0.005820513312531495,0.0052366982781046215,0.011093022790166128,0.0031533729028711964,0.017591431734136083,0.00821185887960168,0.004176894965057573,0.010856133011126052,0.006407887309184264,0.0050523327986982105,0.018976575925766632,0.0,0.003554983373771989,0.0
0.009215812744841534,0.0165336322046985,0.0035868355321672985,0.0038849039965723514,0.016202686573325853,0.005083531687372469,0.006709445534034873,0.01228979903690533,0.007184600922418721,0.01515699839609463,0.01686806748957034,0.016765999663557737,0.008317025724399746,0.011942054429810795
0.006305556088575786,0.014526146707961396,0.009793401251912866,0.0094211512873155,0.008116838144425513,0.0027372862932005604,0.015783076075600557,0.009996155928895765,0.017670234701083882,0.01515699839609463,0.006325525308588877,0.0,0.0011058217723452846,0.011942054429810795
0.013581197729240156,0.01440448092028036,0.01786950641715633,0.007916191976751759,0.014726638880395472,0.008993940677658983,0.0031982445000302926,0.0008743988487507078,0.007378779325727335,0.01818839807531356,0.014759559053374047,0.002095749957944717,0.016645732664704548,0.011942054429810795
0.008488248580775097,0.011077621688283915,0.010949489701071806,0.00958350867726026,0.006590940398590064,0.000782081798057303,0.01598816330595377,0.005294832613932202,0.004077746469480895,0.002020933119479284,0.014759559053374047,0.016765999663557737,0.013191986495443042,0.011942054429810795
0.005092949148465058,0.013788789270517493,0.005105304872190734,0.017937438340417076,0.014104691042145923,0.004301449889315166,0.011254914331219945,0.016921783132682087,0.007961314535653177,0.0191988646350532,0.0,0.014670249705613017,0.0034381712147214306,0.011942054429810795
0.010185898296930116,0.01544419232413398,0.0007946559076384631,0.012735030951481395,0.010254893785309362,0.017987881355317967,0.012610417405092418,0.01773683405886876,0.018641126717626952,0.017177931515573914,0.00843403374478517,0.01886174962150245,0.01325428631360334,0.011942054429810795
0.0075181630286865146,0.005411230747337538,0.006668084322180372,0.005978330974504822,0.00924754894930473,0.00821185887960168,0.01158538275013573,0.002423663435918552,0.018252769911009725,0.01818839807531356,0.006325525308588877,0.01886174962150245,0.018643220584469093,0.011942054429810795
0.016248932997483756,0.011811358120142073,0.01121653482219185,0.003817379503439309,0.0019661386942364766,0.005865613485429772,0.011383740760258583,0.018166752798232766,0.010873990585282389,0.001010466559739642,0.006325525308588877,0.01886174962150245,0.018378446357287827,0.011942054429810795
0.006305556088575786,0.0071128619722653705,0.0010147244881429374,0.008366350842481137,0.018337613455792514,0.002346245394171909,0.004860634917561031,0.012974948962606118,0.014951737054763284,0.008083732477917136,0.01686806748957034,0.006287249873834151,0.008270300860779522,0.011942054429810795
0.010428419684952261,0.006325534657738186,0.011932648661771234,0.008947903961537716,0.016031789604008133,0.006647695283487075,0.005697572669112655,0.017613325232277596,0.007184600922418721,0.0,0.004217016872392585,0.002095749957944717,0.012533944666124898,0.011942054429810795
0.004607906372420767,0.002905615582188092,0.010269899927153051,0.011702519420476528,0.015238866394986115,0.017205799557260665,0.011343062008500198,0.00801762130108917,0.0015534272264689127,0.003031399679218926,0.014759559053374047,0.014670249705613017,0.019196131470641736,0.011942054429810795
0.008973291356819388,0.004546413913275407,0.015275189485050312,0.005530926757175915,0.0064403029529528566,0.008602899778630333,0.008411173393730084,0.002507130040879341,0.016893521087849424,0.003031399679218926,0.01686806748957034,0.004191499915889434,0.0076979212814317875,0.011942054429810795
0.010913462460996554,0.0043494312094108705,0.0007505227096260208,0.014761975569278229,0.006164244225818436,0.009776022475716286,0.010706877455622378,0.006200954700316249,0.005436995292641194,0.0050523327986982105,0.014759559053374047,0.01886174962150245,0.014994787483456657,0.011942054429810795
0.01552136883341732,0.003226557377271303,0.015225369356060075,0.002447033576561644,0.011272620699323306,0.014468513264060104,0.0059816221986827125,0.013327485248386157,0.013204131424985758,0.0050523327986982105,0.006325525308588877,0.0,0.0013082961813662521,0.011942054429810795
0.005820513312531495,0.009064221882423427,0.010221068126408689,0.010950773079256751,0.01619055520433348,0.0003910408990286515,0.009435534933985848,0.015269838098191218,0.007961314535653177,0.01818839807531356,0.0021085084361962925,0.002095749957944717,0.0018105884652836524,0.011942054429810795
0.014793804669350883,0.0028348852730798704,0.007326948116090768,0.012111832245475624,0.017782947527634308,0.0003910408990286515,0.004176989880151314,0.00155706720193817,0.011456525795208231,0.0070732659181774946,0.018976575925766632,0.006287249873834151,0.013371098472653898,0.011942054429810795
0.00606303470055364,0.014542924033842015,0.018777590094102306,0.00444178543093303,0.0057920866456688865,0.00821185887960168,0.0024536282336265567,0.009596454683005783,0.007378779325727335,0.0070732659181774946,0.012651050617177754,0.0,0.004030019487244259,0.011942054429810795
0.01552136883341732,0.009378645867452295,0.0032766625555154675,0.015838802538161265,0.011889036637104425,0.014468513264060104,0.017432763877269074,0.0018192208244769967,0.017476056297775266,0.0191988646350532,0.004217016872392585,0.010478749789723584,0.010139295405588455,0.011942054429810795
0.012611112177151572,0.01770321700889418,0.010614683546646438,0.011962747183128234,0.013987268131066538,0.016032676860174712,0.013689933260033819,0.016528517667901366,0.0137866666349116,0.012125598716875704,0.010542542180981463,0.006287249873834151,0.002787916862673323,0.011942054429810795
0.0075181630286865146,0.01387581410476157,0.006373176036942572,0.012520285861364186,0.005025894256219137,0.01055810427377359,0.009997485004546367,0.00940113637743396,0.017864413104392494,0.008083732477917136,0.004217016872392585,0.010478749789723584,0.01549318602873904,0.011942054429810795
0.008245727192752952,0.015955840413399768,0.010348294557760197,0.009796495552738264,0.008287521050279124,0.006256654384458424,0.010866440776798417,0.0174709568978031,0.011456525795208231,0.01818839807531356,0.006325525308588877,0.008382999831778868,0.0032084406352553326,0.011942054429810795
0.012853633565173718,0.012686434470030481,0.010825472116601115,0.01737728198454674,0.004324888931702879,0.01837892225434662,0.010212638502932901,0.0020807798406813362,0.010097276972047932,0.006062799358437852,0.0021085084361962925,0.006287249873834151,0.00048671732937732593,0.011942054429810795
0.016248932997483756,0.005923361637348092,0.001916274584407807,0.013407584578630328,0.013536998527417137,0.006647695283487075,0.016574328286419818,0.0067165731117510155,0.014563380248146057,0.0191988646350532,0.00843403374478517,0.012574499747668302,0.0025036739423169646,0.011942054429810795
0.0138237191172623,0.015415948480565168,0.012920968039257796,0.007663020176159584,0.016506888389042657,0.0003910408990286515,0.01452008389765803,0.013085600546523374,0.0013592488231602986,0.0070732659181774946,0.018976575925766632,0.012574499747668302,0.01577353521046038,0.011942054429810795
0.005092949148465058,0.010987458649198862,0.012407898282883743,0.005026643493358562,0.01675454512266977,0.01329539056697415,0.007159586732857727,0.006037763483643963,0.0038835680661722816,0.010104665597396421,0.012651050617177754,0.006287249873834151,0.01666520135787964,0.011942054429810795
0.004607906372420767,0.012579011304320042,0.015006308565251914,0.0019427180693943503,0.01301794866422987,0.005474572586401121,0.00540427823690896,0.016122622839461184,0.010679812181973775,0.002020933119479284,0.0021085084361962925,0.006287249873834151,0.014987000006186621,0.011942054429810795
0.005577991924509349,0.004198073175926724,0.0019395712137745985,0.003678448494005721,0.0072010786266591045,0.005474572586401121,0.002915348360896584,0.01879625999559762,0.009126384955504862,0.016167464955834272,0.00843403374478517,0.006287249873834151,0.005170884907304711,0.011942054429810795
0.014308761893306592,0.0072257166463544275,0.005916521288267221,0.01890666614046008,0.012854963416080114,0.016814758658232013,0.004248945453821382,0.005810171336051921,0.008932206552196247,0.004041866238958568,0.010542542180981463,0.014670249705613017,0.002172706158340383,0.011942054429810795
0.005092949148465058,0.0034362136006859463,0.012708750893065716,0.008121922130887041,0.016515562983857958,0.017205799557260665,0.009866148206126243,0.007279879090827868,0.0015534272264689127,0.0050523327986982105,0.010542542180981463,0.008382999831778868,0.010750612371286376,0.011942054429810795
0.011155983849018699,0.007865669033541784,0.0028264410985391554,0.017176520987629732,0.01222120435601193,0.012904349667945498,0.00514798756022754,0.018437600841600742,0.014951737054763284,0.014146531836354989,0.0021085084361962925,0.008382999831778868,0.011361929336984296,0.011942054429810795
0.008488248580775097,0.017485353172818515,0.0132378739758353,0.0037743198424874864,0.008385208030464655,0.019161004052403924,0.006950359759474561,0.007224358819856269,0.0,0.008083732477917136,0.0021085084361962925,0.016765999663557737,0.01356189166576981,0.011942054429810795
0.010428419684952261,0.012279795542751302,0.001330674850198713,0.00846417469082685,0.01751590155491505,0.005474572586401121,0.004011634759757595,0.010866968688724806,0.01048563377866516,0.01818839807531356,0.0021085084361962925,0.01886174962150245,4.2831124985204685e-05,0.011942054429810795
0.014793804669350883,0.004819317034254399,0.006641708246981412,0.018314626125719834,0.01599229963499206,0.006647695283487075,0.01696828145472227,0.014791706485252718,0.0058253520992584224,0.0050523327986982105,0.004217016872392585,0.010478749789723584,0.010711674984936189,0.011942054429810795
0.012368590789129427,0.011650102671390222,0.016493214889795858,0.002312149869199587,0.01684282203224081,0.004692490788343818,0.0023769808553945784,0.00870189529382323,0.015340093861380513,0.0070732659181774946,0.0021085084361962925,0.006287249873834151,0.007647302679176546,0.011942054429810795
0.0065480774765979315,0.007193610396827487,0.015099168511453123,0.011567964557201172,0.017216701979536484,0.014468513264060104,0.007597249252784067,0.007492078224225906,0.017476056297775266,0.011115132157136063,0.01686806748957034,0.012574499747668302,0.015695660437760005,0.011942054429810795
0.012853633565173718,0.004438749347192584,0.012605768231594592,0.017553574912253306,0.008041537481434153,0.0027372862932005604,0.006060211478718258,0.009755403661603306,0.0019417840330861408,0.01515699839609463,0.018976575925766632,0.014670249705613017,0.0002530930112762095,0.011942054429810795
0.0075181630286865146,0.01044104890630992,0.016950338702397944,0.018115188502515957,0.016432206500289665,0.005865613485429772,0.0019597615451886216,0.014980866298901016,0.012621596215059915,0.0191988646350532,0.00843403374478517,0.012574499747668302,0.007779689792767178,0.011942054429810795
0.01164102662506299,0.011577320459116745,0.013847531667113624,0.016206863932122846,0.011221403787682395,0.007429777081544378,0.017063203687472835,0.0063796389243011556,0.011456525795208231,0.002020933119479284,0.01686806748957034,0.010478749789723584,0.0022973057946609784,0.011942054429810795
0.015763890221439467,0.010945937785148985,0.010192156505571343,0.01638958579028645,0.0016353581217447618,0.009776022475716286,0.006970275885991051,0.0070908637317099975,0.0058253520992584224,0.01515699839609463,0.014759559053374047,0.002095749957944717,0.0008566224997040937,0.011942054429810795
0.00776068441670866,0.005649251514507184,0.019053522677680925,0.01263920638124551,0.012400977848921989,0.01329539056697415,0.010066597656806255,0.0041155299113390335,0.00951474176212209,0.014146531836354989,0.00843403374478517,0.008382999831778868,0.017109087562271762,0.011942054429810795
0.00606303470055364,0.015585049441419467,0.013570079521273834,0.004691959678990434,0.009425011068734519,0.006256654384458424,0.011384957956847458,0.013547154513279319,0.011456525795208231,0.010104665597396421,0.012651050617177754,0.010478749789723584,0.0036133894532972676,0.011942054429810795
0.0075181630286865146,0.006307671030181843,0.011770463818905837,0.014084046188651732,0.005904225374540122,0.009776022475716286,0.011842400416879636,0.01718806316262363,0.016893521087849424,0.0050523327986982105,0.0021085084361962925,0.002095749957944717,0.007335803588375056,0.011942054429810795
0.009700855520885825,0.017589034632757017,0.008064998022184222,0.018643479098383868,0.0184269770834721,0.006647695283487075,0.009377078348661604,0.004052967828511243,0.011844882601825459,0.001010466559739642,0.018976575925766632,0.016765999663557737,0.005957420111578469,0.011942054429810795
0.0138237191172623,0.012828498589177883,0.01756543916579617,0.010315378770433923,0.0019399821866507342,0.016814758658232013,0.011569142704838938,0.001271203278179682,0.007378779325727335,0.006062799358437852,0.018976575925766632,0.01886174962150245,0.003628964407837342,0.011942054429810795
0.009215812744841534,0.012700918492373462,0.005886695107589265,0.005433273201955973,0.01798556902466069,0.002346245394171909,0.014161039930442109,0.007651506316103217,0.00038835680661722816,0.01515699839609463,0.012651050617177754,0.006287249873834151,0.013519060540784606,0.011942054429810795
0.008003205804730806,0.014189031087928523,0.0003719121925078093,0.011190385281775508,0.0038168086360231917,0.016814758658232013,0.01744872659711359,0.008183088056117845,0.011068168988591002,0.0,0.00843403374478517,0.008382999831778868,0.012623500654730327,0.011942054429810795
0.015036326057373029,0.007671703834332037,0.0039815984332777,0.01334652557534323,0.007738494149123645,0.01329539056697415,0.01260647981182831,0.01252106101394336,0.013009953021677144,0.012125598716875704,0.010542542180981463,0.008382999831778868,0.015173899460667514,0.011942054429810795
0.008488248580775097,0.005703807998665745,0.0023025977153621957,0.004468451633401659,0.008463440168406056,0.004301449889315166,0.009409389256578922,0.0022098317830487294,0.005631173695949808,0.003031399679218926,0.01686806748957034,0.012574499747668302,0.005015135361903966,0.011942054429810795
0.01552136883341732,0.0031532923642530594,0.0063349137929033985,0.01387256872086063,0.014115475555675671,0.017987881355317967,0.009120135999837275,0.015753437055927865,0.012815774618368529,0.0,0.014759559053374047,0.016765999663557737,0.009049048587783244,0.011942054429810795
0.00994337690890797,0.002941463537486969,0.016092200505704767,0.01144737487271995,0.0048316674029852446,0.01876996315337527,0.013473337648872222,0.011198245248464817,0.013009953021677144,0.004041866238958568,0.0021085084361962925,0.016765999663557737,0.009220373087724063,0.011942054429810795
0.010428419684952261,0.0029979512246245932,0.012736067598554635,0.011906013993368457,0.018710109005937437,0.016814758658232013,0.012114100559303415,0.010682642158003557,0.011068168988591002,0.01515699839609463,0.018976575925766632,0.010478749789723584,0.011704578336865935,0.011942054429810795
0.010185898296930116,0.01623164033884736,0.003447233282738034,0.006266920317814673,0.014439543086556643,0.01564163596114606,0.008722683278056757,0.006456949448890871,0.01475755865145467,0.01818839807531356,0.010542542180981463,0.016765999663557737,0.00028034918172133974,0.011942054429810795
0.015036326057373029,0.009345694716622015,0.015378872202640287,0.0034926513946059176,0.015176985937477194,0.0,0.007335913783527037,0.007356985185577648,0.010097276972047932,0.011115132157136063,0.0,0.006287249873834151,0.013557997927134791,0.011942054429810795
0.014066240505284447,0.002792278107354269,0.009900425556347557,0.012110327407712333,0.0028650628505279383,0.009384981576687636,0.018122577144849696,0.0016546995769725643,0.002524319243011983,0.008083732477917136,0.014759559053374047,0.008382999831778868,0.0007982164201788145,0.011942054429810795
0.011155983849018699,0.015811120890156155,0.010063945498656482,0.011425289320491267,0.009527557327476233,0.005865613485429772,0.01440780322035094,0.01450668650966,0.0017476056297775267,0.0050523327986982105,0.0,0.008382999831778868,0.010104251757873287,0.011942054429810795
0.00776068441670866,0.007628131067116904,0.007164922056417083,0.006856379150838283,0.01798074103084461,0.005474572586401121,0.005217004604462993,0.01176416231692183,0.014951737054763284,0.008083732477917136,0.0021085084361962925,0.008382999831778868,0.013682597563455388,0.011942054429810795
0.015036326057373029,0.011719022477705572,0.016837882059467398,0.0060811189023759005,0.005812567627388444,0.003910408990286515,0.0066184820344051334,0.018604763362237382,0.015534272264689127,0.001010466559739642,0.006325525308588877,0.0,0.009337185246774621,0.011942054429810795
0.004365384984398622,0.017492474483803814,0.006322084565223761,0.007026314299259629,0.0035667347296129094,0.014077472365031454,0.01649028815095071,0.007141553288692532,0.004077746469480895,0.0,0.018976575925766632,0.012574499747668302,0.0176191673234592,0.011942054429810795
0.010185898296930116,0.006496325421199165,0.0020065839034645668,0.009651816277581436,0.009691154239696154,0.014859554163088757,0.012668710943824055,0.01289613705495931,0.012039061005134072,0.00909419903765678,0.0021085084361962925,0.010478749789723584,0.005863970384338023,0.011942054429810795
0.005820513312531495,0.01370104023515627,0.0060218247213840535,0.01857786438902322,0.0177066588356691,0.000782081798057303,0.006923427135264988,0.017557887436399897,0.011650704198516845,0.002020933119479284,0.00843403374478517,0.004191499915889434,0.007090498054368884,0.011942054429810795
0.006305556088575786,0.004841646568699827,0.01396464573515467,0.014689368242077026,0.009716302620232587,0.017205799557260665,0.007800745222500557,0.013732360650142453,0.008738028148887633,0.017177931515573914,0.012651050617177754,0.014670249705613017,0.0010590969087250612,0.011942054429810795
0.00994337690890797,0.010089811364492642,0.012852569518523172,0.016312375597938845,0.008240070442137834,0.017205799557260665,0.008041951208233006,0.0013764920657130678,0.006990422519110107,0.011115132157136063,0.012651050617177754,0.010478749789723584,0.0014017459086066988,0.011942054429810795
0.004365384984398622,0.014013533017206075,0.0038136778446180553,0.009942019565580853,0.012661006654435791,0.016032676860174712,0.004880888517737654,0.012270275423015052,0.0038835680661722816,0.014146531836354989,0.018976575925766632,0.016765999663557737,0.01714413120998693,0.011942054429810795
0.014793804669350883,0.0027361525207752193,0.002346232645800307,0.010318877808614135,0.017823576261190188,0.014859554163088757,0.010212555834477449,0.010671969623197506,0.01708769949115804,0.013136065276615348,0.00843403374478517,0.012574499747668302,0.013635872699835164,0.011942054429810795
0.00606303470055364,0.008379851826717594,0.012915782442554266,0.004395641452368938,0.001831666073811308,0.007429777081544378,0.014387677057423191,0.009823958242853075,0.00038835680661722816,0.00909419903765678,0.004217016872392585,0.014670249705613017,0.009325504030869566,0.011942054429810795
